,Customer_ID,Gender,Age,Race,Zip_Code,State,Action_Type,Transaction_Amount_USD,Account_Balance,Is_Action_Biased,Action_Status,Timestamp,Time_Of_Day,Device_Used,Login_Method,Number_Of_Logins_Last_30_Days,Number_Of_Failed_Logins_Last_30_Days,Investment_Type,Investment_Amount_USD,Transfer_Bank_Type,Number_Of_Transactions_Last_30_Days,Avg_Transaction_Amount_USD_Last_30_Days,Age_Group,Month
1626,f8a8a085-083c-448f-992e-10224184af69,Female,31,White,38027,MN,logout,0.0,18775.32,approve,blocked,2024-09-17 17:28:57.280375,17:28:57.280375,Android,password,0,9,,,,91,302.17,30-50,9
1627,f0a0d469-6161-46eb-b51c-00593d2f02e9,Other,38,Mixed,19903,PR,transfer_out,6056.28,6455.33,approve,unblocked,2024-10-06 17:49:28.918582,17:49:28.918582,Web,password,0,9,,,savings,59,256.75,30-50,10
1628,09d2cdc4-f25f-41ac-99b3-bd622a8a28cb,Other,24,White,19874,PA,transfer_in,1033.98,33867.76,approve,unblocked,2024-08-20 06:00:41.955279,06:00:41.955279,Android,biometric,31,6,,,savings,18,444.82,18-30,8
1629,a4742f2b-e69d-4e92-b30f-b455328c3272,Other,47,Hispanic,02843,IL,login,0.0,7987.21,approve,blocked,2024-09-22 19:55:33.981865,19:55:33.981865,Android,biometric,0,9,,,,80,261.61,30-50,9
1630,b728a6fa-6985-4593-9a35-0193ef406253,Non-binary,63,Mixed,02904,VA,online_purchase,17064.76,13731.3,approve,unblocked,2024-09-27 19:31:32.886281,19:31:32.886281,iOS,two_factor,30,1,,,,13,267.9,50-65,9
1631,bfee96c0-133d-4218-b6bb-30aa93d64b60,Male,55,Hispanic,20995,KS,logout,0.0,34691.55,approve,unblocked,2024-07-10 13:02:39.757898,13:02:39.757898,Web,biometric,15,1,,,,98,35.05,50-65,7
1632,e068b939-abd5-46d3-881f-a0afd78b4388,Other,55,Mixed,83379,IL,investment,18441.58,38641.73,approve,unblocked,2024-07-29 09:11:44.530165,09:11:44.530165,Android,password,31,9,ETFs,2750.4,,88,261.5,50-65,7
1633,b930686b-7c10-4d47-b9a2-687f2fffa271,Male,59,Other,63322,VA,transfer_in,5199.01,17645.79,approve,blocked,2024-09-17 06:37:23.238789,06:37:23.238789,Android,password,35,8,,,savings,43,42.55,50-65,9
1634,2536c590-8e65-4ba9-83e3-acb68f91b3a5,Non-binary,39,Mixed,80521,WV,p2p_transfer,4060.58,17249.33,approve,unblocked,2024-09-20 13:45:54.017538,13:45:54.017538,Android,two_factor,32,9,,,checking,8,469.49,30-50,9
1635,f5b4162c-6221-49f4-96a4-c595fa168c33,Female,22,White,23164,FL,bill_payment,19172.8,26740.84,approve,blocked,2024-09-16 16:46:26.898304,16:46:26.898304,Web,biometric,9,8,,,,0,0.0,18-30,9
1636,125702eb-ce6a-4634-8815-061fdd4dcc31,Other,62,White,37351,AS,p2p_transfer,8105.92,40057.97,approve,unblocked,2024-08-15 23:24:26.800190,23:24:26.800190,Web,biometric,18,4,,,savings,41,460.95,50-65,8
1637,0140981a-7b7b-4dd2-8b46-d6c53aa26d0d,Female,53,Black,55914,UT,transfer_out,1760.13,12452.77,approve,blocked,2024-08-27 04:52:46.422930,04:52:46.422930,iOS,password,49,0,,,savings,44,35.3,50-65,8
1638,e7e49c10-d534-4df5-ac77-36563ecc84de,Male,19,Other,37653,AS,p2p_transfer,9811.55,33978.73,approve,blocked,2024-08-03 15:49:07.356656,15:49:07.356656,iOS,biometric,49,3,,,savings,35,39.67,18-30,8
1639,bb740e5b-96db-4ddd-bed0-58adc0ba32a7,Other,29,Hispanic,68083,NJ,transfer_out,7736.17,40422.83,approve,blocked,2024-09-13 22:02:02.634759,22:02:02.634759,iOS,biometric,23,7,,,savings,0,0.0,18-30,9
1640,b02394bd-910e-456a-b4a5-6604d967907f,Non-binary,31,White,90828,HI,online_purchase,5836.27,36129.34,approve,blocked,2024-10-03 20:06:41.594075,20:06:41.594075,Web,biometric,27,10,,,,49,123.32,30-50,10
1641,4f20b174-5097-4a65-998d-ee89ca65b85a,Female,31,Hispanic,83837,TX,logout,0.0,31283.89,approve,blocked,2024-07-26 14:08:52.239416,14:08:52.239416,Web,password,41,4,,,,94,395.98,30-50,7
1642,9f8ea3ac-c433-4da3-ad28-8ef3977a176f,Male,49,Other,03781,UT,p2p_transfer,14180.39,21648.55,approve,unblocked,2024-08-10 12:42:29.797536,12:42:29.797536,Android,password,7,0,,,checking,83,446.41,30-50,8
1643,44c39426-7d1d-4a9b-9837-3adee82f7a3d,Non-binary,58,Other,00805,IL,transfer_in,16182.84,35320.04,approve,blocked,2024-08-19 15:53:10.008267,15:53:10.008267,iOS,two_factor,30,5,,,savings,30,195.91,50-65,8
1644,b86eedce-0338-44c5-9aae-0f3e3e0c04b7,Female,25,Hispanic,02897,AS,online_purchase,5400.62,33044.52,approve,unblocked,2024-09-09 17:28:33.916857,17:28:33.916857,iOS,password,3,7,,,,58,406.67,18-30,9
1645,f3f46d30-a07d-438a-b20d-c91cebb9d877,Female,52,Mixed,00625,WV,logout,0.0,47632.51,approve,unblocked,2024-09-21 15:17:48.197387,15:17:48.197387,Web,two_factor,25,1,,,,58,31.5,50-65,9
1646,b2fe39bc-8a8d-4a8f-99f1-0696765c4df6,Female,35,Hispanic,05451,AZ,bill_payment,6495.54,12708.09,approve,blocked,2024-09-13 18:59:59.416338,18:59:59.416338,Web,biometric,25,6,,,,62,104.73,30-50,9
1647,9bc8fa53-8b8f-455e-89fd-192ac2d03aa1,Other,23,White,76494,FL,transfer_out,5004.75,9895.07,approve,blocked,2024-08-17 08:36:07.736121,08:36:07.736121,Web,two_factor,11,4,,,checking,65,286.83,18-30,8
1648,5aeb48fc-c028-4f26-bdf9-0a6096ee6931,Male,20,Hispanic,96968,AS,p2p_transfer,19076.97,14936.44,approve,unblocked,2024-08-26 02:57:37.615110,02:57:37.615110,iOS,two_factor,11,4,,,checking,65,317.06,18-30,8
1649,ca74a9d2-cd23-4989-b2bb-bd9a326be25c,Non-binary,24,Other,59258,UT,investment,8573.52,25444.0,approve,blocked,2024-07-13 11:12:30.603115,11:12:30.603115,Android,two_factor,25,9,ETFs,1819.44,,96,430.23,18-30,7
1650,8e82e9ad-2561-4c7a-b381-99e053e363cd,Other,51,Other,96968,WV,login,0.0,33074.01,approve,unblocked,2024-08-14 12:46:05.563596,12:46:05.563596,Android,biometric,40,7,,,,54,444.64,50-65,8
1651,07cca288-df16-49f9-bd5a-d508d0cc09d8,Male,30,Mixed,02852,CA,atm_withdrawal,10384.59,26552.32,approve,unblocked,2024-08-12 16:31:26.371337,16:31:26.371337,iOS,biometric,34,3,,,,76,393.52,18-30,8
1652,6ca0a83f-4a18-4fc7-9618-8bc17b2e9b9c,Non-binary,43,Black,99069,MA,online_purchase,909.03,26761.34,approve,blocked,2024-09-13 02:16:24.397260,02:16:24.397260,Android,password,35,0,,,,53,112.22,30-50,9
1653,ee5d3494-a950-44e9-8d25-7e3664825905,Other,19,Black,37220,AZ,logout,0.0,22882.84,approve,unblocked,2024-09-14 21:56:36.086010,21:56:36.086010,Android,password,7,6,,,,29,407.38,18-30,9
1654,6702ce69-f1d5-4da5-81ab-27c245488c8b,Female,56,Asian,06334,AS,investment,13886.99,10812.97,approve,unblocked,2024-09-12 09:30:57.000272,09:30:57.000272,Android,two_factor,22,3,mutual_funds,3065.21,,99,100.7,50-65,9
1655,a2ee8341-cff5-47e1-a2f0-4510cecdbf69,Male,27,Other,61477,AZ,transfer_in,476.92,34037.17,approve,unblocked,2024-08-30 01:10:19.349624,01:10:19.349624,Web,password,37,5,,,checking,37,86.0,18-30,8
1656,0d357263-f67e-4143-a511-063987518ef3,Male,53,Hispanic,00650,IN,transfer_out,10901.75,5376.69,decline,blocked,2024-08-22 16:02:16.619801,16:02:16.619801,Android,biometric,24,8,,,checking,3,24.84,50-65,8
1657,548770d4-ddb2-4b1a-a316-8cc7190b9fe2,Other,32,Hispanic,83837,NV,transfer_in,11035.98,42413.09,approve,blocked,2024-08-31 23:17:53.518684,23:17:53.518684,iOS,biometric,13,10,,,savings,54,400.22,30-50,8
1658,986d8056-a9a8-42a5-8031-29528e90e402,Female,45,Other,37165,TN,transfer_in,19823.37,15467.78,approve,blocked,2024-07-29 13:34:51.132060,13:34:51.132060,Web,password,40,1,,,checking,23,393.35,30-50,7
1659,4e4a0c82-98b8-4f84-bb24-f65acf37a19d,Male,45,Asian,79878,NY,atm_withdrawal,7054.37,4387.95,approve,unblocked,2024-07-26 10:11:29.423847,10:11:29.423847,iOS,two_factor,34,7,,,,29,16.65,30-50,7
1660,a1cfec36-8d96-4c28-ad33-c7178efef37b,Male,43,White,60832,NJ,bill_payment,16919.23,20961.93,approve,unblocked,2024-07-24 13:55:22.688343,13:55:22.688343,Web,two_factor,37,10,,,,0,0.0,30-50,7
1661,b7c43b81-a336-4d14-83a9-9c75e8a46283,Male,21,White,99820,TX,transfer_out,955.42,5358.45,approve,blocked,2024-08-06 18:15:17.469127,18:15:17.469127,iOS,two_factor,25,9,,,checking,30,98.47,18-30,8
1662,cdc82381-fb4a-4242-a74d-01427519d7a7,Non-binary,23,Mixed,80296,WA,atm_withdrawal,3379.47,45292.46,approve,blocked,2024-09-29 09:46:13.580778,09:46:13.580778,Web,password,3,0,,,,38,351.53,18-30,9
1663,12c77a92-2953-4f83-812b-1ee5b8165087,Non-binary,64,Mixed,00625,KS,bill_payment,15283.3,23194.56,approve,blocked,2024-07-18 19:35:05.617854,19:35:05.617854,Android,password,14,4,,,,19,222.02,50-65,7
1664,4f20b174-5097-4a65-998d-ee89ca65b85a,Female,31,Hispanic,83837,TX,transfer_in,6917.05,16898.66,approve,unblocked,2024-07-14 05:53:19.119403,05:53:19.119403,Web,password,25,1,,,checking,64,487.27,30-50,7
1665,af61b3ab-a774-4816-8ec5-742e5af18e6f,Female,60,Black,84554,AZ,transfer_out,19561.01,40602.85,decline,blocked,2024-07-25 13:54:47.216604,13:54:47.216604,iOS,password,11,1,,,savings,72,11.57,50-65,7
1666,a8d311c1-7b2f-4edc-a1c3-6dcc7938371f,Female,37,Mixed,96866,KY,p2p_transfer,19658.52,5480.9,approve,blocked,2024-08-14 05:47:31.224837,05:47:31.224837,Web,password,47,5,,,savings,94,185.39,30-50,8
1667,c9964f02-81da-43c0-9d08-8a3aea80616a,Male,64,Mixed,57419,SC,transfer_out,15590.75,27256.72,approve,blocked,2024-09-08 12:59:37.400201,12:59:37.400201,Android,biometric,24,6,,,savings,35,193.93,50-65,9
1668,2a281eaf-1b48-4a9d-8c3f-d5fc0e83347b,Other,53,Asian,96794,WA,online_purchase,11689.64,22837.59,approve,blocked,2024-08-22 12:20:49.533911,12:20:49.533911,Web,biometric,16,3,,,,100,134.72,50-65,8
1669,6cc92c7d-f960-4945-8bf2-d1c81f68a0a7,Male,20,Other,00609,KS,login,0.0,15635.42,approve,unblocked,2024-09-13 05:00:52.967563,05:00:52.967563,iOS,biometric,40,9,,,,75,462.77,18-30,9
1670,7e5ce343-1b08-481f-bdf9-d9816f9e6d7e,Other,18,Other,99894,LA,logout,0.0,17750.26,approve,unblocked,2024-08-31 13:05:22.164520,13:05:22.164520,Android,password,36,3,,,,62,208.29,,8
1671,e6207e4a-bcfa-4ecd-8944-245298246ace,Male,54,Asian,00801,KY,investment,8470.32,24776.96,approve,unblocked,2024-09-05 20:43:08.369037,20:43:08.369037,Android,biometric,12,7,cryptocurrency,7343.35,,19,476.91,50-65,9
1672,2eabc5c2-79c9-4cf7-91a9-7d2bd42fea4f,Non-binary,51,Asian,68028,GA,p2p_transfer,19227.18,8140.89,approve,unblocked,2024-09-10 23:55:01.040835,23:55:01.040835,iOS,two_factor,5,4,,,savings,91,380.5,50-65,9
1673,62b505df-5800-481c-840f-426cb3fd6696,Other,35,White,77927,KY,logout,0.0,45557.06,approve,blocked,2024-08-02 21:56:19.897005,21:56:19.897005,Android,password,4,9,,,,17,211.38,30-50,8
1674,14a20d9d-124b-4e2b-b8ae-6690f58f1bd1,Other,43,Mixed,81345,UT,transfer_out,6356.26,25652.18,approve,blocked,2024-09-06 03:37:00.660504,03:37:00.660504,Android,biometric,24,3,,,savings,63,396.33,30-50,9
1675,d7c73ac6-8dbf-48ed-b526-db29361668e2,Other,51,Asian,00608,TN,p2p_transfer,18917.54,26955.53,approve,blocked,2024-08-05 13:17:11.626060,13:17:11.626060,Web,two_factor,0,10,,,savings,100,287.74,50-65,8
1676,defa352b-7be7-43f5-a26e-682898d45b75,Female,49,Mixed,83837,IL,online_purchase,1241.66,31593.79,approve,unblocked,2024-09-09 20:16:11.892924,20:16:11.892924,Android,two_factor,3,0,,,,10,16.72,30-50,9
1677,6d5aa760-3810-4cf4-bd0b-5c9a20fbe887,Female,46,White,67125,FL,login,0.0,25050.23,approve,blocked,2024-07-30 15:12:26.911433,15:12:26.911433,Web,two_factor,31,1,,,,18,145.93,30-50,7
1678,d7c73ac6-8dbf-48ed-b526-db29361668e2,Other,51,Asian,00608,TN,transfer_in,13740.94,48041.93,approve,unblocked,2024-07-19 21:42:39.354118,21:42:39.354118,Android,two_factor,30,4,,,checking,6,351.22,50-65,7
1679,286b3aa6-949c-4f40-bbd5-d2bb5e932af5,Other,23,Hispanic,22124,CO,transfer_in,1464.5,31491.82,approve,unblocked,2024-09-20 11:09:54.768553,11:09:54.768553,iOS,biometric,16,2,,,checking,51,409.32,18-30,9
1680,c5317d9b-15d1-403e-86c6-4ff18de8237d,Other,48,Black,40011,FL,login,0.0,46483.11,approve,unblocked,2024-10-03 10:04:23.331083,10:04:23.331083,Web,password,40,9,,,,2,50.46,30-50,10
1681,11d29b85-3b70-479f-a85b-fc47f79b3e94,Male,54,Other,32742,SC,transfer_in,16128.42,20806.8,approve,unblocked,2024-07-18 16:56:21.924835,16:56:21.924835,Android,biometric,8,7,,,savings,78,20.96,50-65,7
1682,3dffd6c2-62f2-44f9-90c2-487cfdd4b40f,Non-binary,26,White,57169,NY,logout,0.0,34226.56,approve,unblocked,2024-07-24 16:59:29.230796,16:59:29.230796,Android,biometric,50,7,,,,8,188.92,18-30,7
1683,43548942-b1c1-4f47-8fd7-ac6e6763004c,Female,63,White,84079,WI,atm_withdrawal,4406.25,45272.83,approve,blocked,2024-07-24 22:25:44.563957,22:25:44.563957,Web,password,13,3,,,,34,182.92,50-65,7
1684,1b06f351-909b-4856-b58d-58526ab76d56,Non-binary,55,White,70369,NY,transfer_out,13409.24,17210.97,approve,blocked,2024-09-09 00:35:04.102186,00:35:04.102186,Android,biometric,37,1,,,savings,42,500.0,50-65,9
1685,17b6487d-4a36-4ec9-8011-ffa9a42a840f,Non-binary,53,Asian,03222,AZ,online_purchase,14068.61,1609.16,approve,unblocked,2024-08-23 18:15:17.026963,18:15:17.026963,iOS,password,7,3,,,,95,139.77,50-65,8
1686,f0a0d469-6161-46eb-b51c-00593d2f02e9,Other,38,Mixed,19903,PR,atm_withdrawal,7660.17,35092.39,approve,unblocked,2024-09-06 08:30:34.526708,08:30:34.526708,Android,biometric,31,7,,,,65,283.99,30-50,9
1687,684191f8-7b2b-4664-ad4e-5953558f4270,Other,44,Black,68014,UT,p2p_transfer,19429.84,20200.95,approve,blocked,2024-08-13 09:13:47.643066,09:13:47.643066,Web,biometric,29,1,,,checking,21,93.49,30-50,8
1688,da3dba68-7f5b-4d2a-ae33-9e4ca094b9f8,Female,61,White,57684,KS,investment,886.69,28866.95,approve,unblocked,2024-09-24 02:45:45.818945,02:45:45.818945,Android,biometric,10,8,cryptocurrency,961.8,,79,412.73,50-65,9
1689,12d5b9da-f451-47de-b402-1988a2266a4b,Other,46,White,02931,KY,logout,0.0,36697.28,approve,blocked,2024-09-16 19:05:26.342198,19:05:26.342198,Web,two_factor,21,4,,,,56,276.99,30-50,9
1690,bd52bead-e927-4825-ba1a-3593fd4a32c8,Other,58,Other,96927,HI,investment,455.38,28022.01,approve,unblocked,2024-09-27 13:38:26.888295,13:38:26.888295,iOS,two_factor,22,5,cryptocurrency,7018.74,,84,193.96,50-65,9
1691,318ba727-313a-483c-87a9-58e073688156,Female,32,Mixed,03998,GA,p2p_transfer,2401.07,18505.39,approve,blocked,2024-08-16 20:42:38.120430,20:42:38.120430,iOS,password,0,3,,,checking,8,465.01,30-50,8
1692,6d224b94-7b1c-4a31-a3b1-49c5cf48f69c,Female,47,Hispanic,80682,FL,logout,0.0,26158.98,approve,blocked,2024-08-26 12:18:34.432957,12:18:34.432957,Web,biometric,10,9,,,,1,327.55,30-50,8
1693,6615db40-109e-4db0-abb4-9d4e0361326f,Non-binary,64,Hispanic,75972,MN,transfer_in,9743.74,25573.19,decline,unblocked,2024-09-05 02:15:00.977623,02:15:00.977623,Web,biometric,44,1,,,savings,91,227.37,50-65,9
1694,0f405992-3046-4110-aa77-307491e5b4a2,Other,24,Asian,23181,LA,online_purchase,11120.38,34245.72,approve,blocked,2024-08-20 04:53:00.995537,04:53:00.995537,Web,biometric,0,4,,,,89,339.66,18-30,8
1695,6648cf96-22dc-4568-8987-2cec74a90e84,Non-binary,32,Asian,22999,WA,online_purchase,2912.64,33627.81,approve,blocked,2024-09-19 17:51:13.251273,17:51:13.251273,iOS,biometric,5,6,,,,26,209.37,30-50,9
1696,3c804ed9-f755-4806-a17e-2ded1128fc9e,Male,60,Hispanic,00703,PR,transfer_out,3737.59,20187.38,approve,blocked,2024-09-02 10:00:19.648939,10:00:19.648939,Android,biometric,25,10,,,savings,97,266.07,50-65,9
1697,99a8a84d-f747-4527-9a16-775d55e15856,Non-binary,24,Other,00805,VA,p2p_transfer,425.89,33743.23,approve,blocked,2024-09-27 18:46:31.002035,18:46:31.002035,Android,biometric,11,6,,,checking,28,453.11,18-30,9
1698,8578a4ce-fd82-43da-821b-4ad1a3256319,Non-binary,34,White,19927,HI,atm_withdrawal,5832.64,48309.5,approve,unblocked,2024-07-22 12:30:13.634488,12:30:13.634488,iOS,two_factor,41,5,,,,40,422.15,30-50,7
1699,b59833b0-3d00-4290-9dba-36858c0bfa76,Male,54,Mixed,65182,LA,bill_payment,8229.84,26506.58,approve,blocked,2024-07-31 18:22:24.041893,18:22:24.041893,Android,two_factor,9,9,,,,79,339.12,50-65,7
1700,13d3f5b6-ff01-4ee2-a1ae-cbb5989d95d7,Other,57,Other,22596,WY,atm_withdrawal,10143.47,6231.75,approve,blocked,2024-08-01 14:31:03.333435,14:31:03.333435,iOS,password,44,8,,,,99,239.26,50-65,8
1701,134a6ed1-8ec0-4b11-b3b0-2a58b6c2f95e,Non-binary,28,White,96968,IN,atm_withdrawal,6899.9,46678.35,approve,blocked,2024-07-22 07:21:29.909904,07:21:29.909904,Web,biometric,1,3,,,,64,186.78,18-30,7
1702,a1dc2a49-f934-4de2-868b-75374064e560,Non-binary,20,White,99697,DE,login,0.0,23413.93,approve,unblocked,2024-10-08 13:03:47.734609,13:03:47.734609,Web,password,26,9,,,,12,97.89,18-30,10
1703,09d2cdc4-f25f-41ac-99b3-bd622a8a28cb,Other,24,White,19874,PA,investment,4971.37,2342.48,approve,blocked,2024-08-14 19:47:11.017342,19:47:11.017342,Android,password,11,6,mutual_funds,9110.07,,8,354.8,18-30,8
1704,76b6f97d-06df-4ec1-b7fc-cc8fbb483dc6,Female,55,Asian,38198,UT,transfer_out,12804.35,27130.59,approve,unblocked,2024-07-17 18:55:00.495235,18:55:00.495235,iOS,two_factor,5,6,,,checking,17,113.7,50-65,7
1705,37f6f517-ca92-4d73-9973-53b865b3a243,Other,54,Mixed,61644,TN,transfer_out,16508.22,5589.81,approve,blocked,2024-09-13 15:26:55.659085,15:26:55.659085,Web,two_factor,25,7,,,savings,23,327.22,50-65,9
1706,644ec891-f929-41f1-b0e9-64315ec75647,Male,28,White,68083,ID,transfer_in,7870.75,32826.96,approve,blocked,2024-08-12 00:59:18.537782,00:59:18.537782,Android,two_factor,0,5,,,checking,41,74.15,18-30,8
1707,3dae6890-f827-4d3b-a729-9d148f1e4e7a,Non-binary,50,Asian,06191,UT,login,0.0,39626.89,approve,blocked,2024-08-01 12:27:50.236802,12:27:50.236802,Web,biometric,40,0,,,,85,207.31,30-50,8
1708,f374b116-2f24-4299-b6f1-2f0dac2cf5e7,Male,44,Asian,00804,WA,transfer_out,18344.41,17128.8,approve,unblocked,2024-10-04 08:16:08.051522,08:16:08.051522,Android,password,37,10,,,savings,81,57.54,30-50,10
1709,98e27416-9f00-4085-a4ba-4aeb0c78f701,Male,53,Other,40107,MN,bill_payment,8622.36,43774.42,approve,unblocked,2024-07-13 19:11:44.687918,19:11:44.687918,iOS,password,45,1,,,,25,176.78,50-65,7
1710,bfc9dd33-d4ab-44d7-9d3f-0d89c93657bb,Other,54,Other,38150,IN,transfer_in,2765.35,19065.05,approve,blocked,2024-09-09 04:00:31.034786,04:00:31.034786,iOS,two_factor,35,0,,,checking,11,339.65,50-65,9
1711,9cf68289-259c-4158-81d1-8d1730d782ff,Female,61,Other,99049,NJ,transfer_in,4864.99,45516.75,approve,unblocked,2024-07-20 08:56:31.018999,08:56:31.018999,Web,password,33,7,,,savings,12,366.33,50-65,7
1712,78a48e77-a264-4bd6-8b4e-6c0081be3a6c,Female,32,Black,67125,ID,bill_payment,16350.26,30156.15,approve,blocked,2024-09-23 22:56:12.056738,22:56:12.056738,Web,two_factor,28,9,,,,44,43.32,30-50,9
1713,adc470bb-5aba-4dc8-b74e-ef4ac41f048d,Non-binary,46,Black,41344,WY,transfer_out,10386.25,34934.66,approve,blocked,2024-08-08 02:32:37.479003,02:32:37.479003,Web,two_factor,33,5,,,savings,19,91.98,30-50,8
1714,1086e751-2fa3-4dcf-bd17-f6e1f7514e45,Other,50,Asian,84402,HI,bill_payment,12359.55,37657.15,approve,unblocked,2024-07-30 12:40:01.954675,12:40:01.954675,Web,two_factor,27,9,,,,58,44.66,30-50,7
1715,f8dd7185-46a1-4dc8-9036-3f7a659c5b9a,Other,42,Asian,38304,UT,online_purchase,6456.18,45573.14,approve,blocked,2024-07-15 07:26:23.136125,07:26:23.136125,iOS,two_factor,13,2,,,,93,493.77,30-50,7
1716,9a1753f8-1835-4966-a9ff-99facd73069c,Male,55,White,65598,WY,transfer_in,16018.33,30220.3,approve,blocked,2024-09-30 11:58:20.372032,11:58:20.372032,iOS,two_factor,12,6,,,checking,39,146.77,50-65,9
1717,6cc92c7d-f960-4945-8bf2-d1c81f68a0a7,Male,20,Other,00609,KS,p2p_transfer,1668.44,12293.73,approve,blocked,2024-09-04 19:40:06.810354,19:40:06.810354,iOS,biometric,28,2,,,checking,26,118.16,18-30,9
1718,c83655a8-cba7-4dbc-b7a3-8e56776fb49b,Female,26,Black,59565,PR,online_purchase,215.69,38994.91,approve,blocked,2024-08-04 17:33:01.674136,17:33:01.674136,iOS,biometric,36,6,,,,74,476.24,18-30,8
1719,ada6bdb1-d375-4a68-ad9c-c4d87cf263c0,Non-binary,45,Mixed,96966,AS,transfer_out,2479.9,34351.03,approve,blocked,2024-10-06 05:08:57.593095,05:08:57.593095,Web,password,48,7,,,checking,24,302.89,30-50,10
1720,9503499c-dbfd-423f-840c-46330d938b84,Other,29,Mixed,00787,IN,transfer_in,12109.31,6412.2,approve,blocked,2024-08-08 17:45:21.932100,17:45:21.932100,Web,password,49,9,,,checking,56,212.2,18-30,8
1721,134751f4-af8d-4468-b523-cdd30d643bcb,Male,18,Other,24369,AS,logout,0.0,35247.53,approve,blocked,2024-09-03 15:04:12.397109,15:04:12.397109,iOS,two_factor,9,4,,,,6,35.52,,9
1722,a57b31e4-3207-4f54-9e84-a8a696c0abff,Non-binary,27,Black,02892,AZ,investment,11456.29,4099.11,approve,unblocked,2024-09-16 21:06:52.887170,21:06:52.887170,Android,password,45,7,mutual_funds,9962.41,,40,494.3,18-30,9
1723,6ca0a83f-4a18-4fc7-9618-8bc17b2e9b9c,Non-binary,43,Black,99069,MA,logout,0.0,4894.81,approve,unblocked,2024-07-28 08:52:06.310714,08:52:06.310714,iOS,two_factor,30,1,,,,51,126.85,30-50,7
1724,bef2b51e-5b95-44eb-b2e0-4e6e7784dea9,Female,57,Mixed,04949,OK,transfer_out,19477.99,29854.75,approve,unblocked,2024-10-06 19:28:12.171781,19:28:12.171781,Web,two_factor,44,4,,,checking,62,348.19,50-65,10
1725,d2de2686-44c0-4ef8-bd1f-2f44efad51fb,Female,62,Asian,80098,NV,investment,13327.02,34097.19,approve,unblocked,2024-10-04 18:19:20.485595,18:19:20.485595,Web,password,49,9,ETFs,7255.26,,18,474.63,50-65,10
1726,b1f48f0a-262c-479c-9ab5-e3a374284f75,Female,45,Other,19892,NJ,online_purchase,19444.89,8013.87,approve,unblocked,2024-09-14 19:09:03.840669,19:09:03.840669,Android,biometric,21,0,,,,98,497.18,30-50,9
1727,22c06305-9bbb-463d-8753-d8cc88a993c9,Other,48,Other,55518,PA,bill_payment,2439.85,17270.38,approve,blocked,2024-09-01 05:18:01.534908,05:18:01.534908,Web,biometric,40,4,,,,49,337.87,30-50,9
1728,1e69ee89-3359-4ace-99f6-75f01ccc40e3,Non-binary,61,White,96925,WY,login,0.0,20769.07,approve,unblocked,2024-09-10 08:08:41.489276,08:08:41.489276,Web,two_factor,39,8,,,,96,170.71,50-65,9
1729,749de657-d9d6-464a-a31d-da21604dc16e,Other,27,Other,55662,WA,atm_withdrawal,5422.4,17838.84,approve,blocked,2024-07-28 00:28:36.848131,00:28:36.848131,iOS,biometric,34,7,,,,28,188.52,18-30,7
1730,e058c6ba-14da-4088-8a7d-e7da0c73a0ac,Other,20,Asian,67484,NV,transfer_in,37.41,5266.51,approve,unblocked,2024-09-15 04:46:56.966852,04:46:56.966852,iOS,biometric,17,4,,,savings,78,416.85,18-30,9
1731,3b9d6268-be88-4a87-8466-d6b5c28a62c4,Non-binary,25,White,00801,WV,online_purchase,7745.41,16814.68,approve,blocked,2024-07-25 05:52:46.071581,05:52:46.071581,iOS,two_factor,1,5,,,,81,226.45,18-30,7
1732,8dc10c8a-e87b-46a7-840d-4a4e302487dd,Male,43,Black,98261,UT,login,0.0,19851.16,approve,unblocked,2024-07-27 15:11:10.650051,15:11:10.650051,iOS,two_factor,19,6,,,,44,111.81,30-50,7
1733,e77c4f00-4944-44c4-af61-88d23639ca66,Other,46,Asian,59601,WY,investment,4745.99,25897.31,approve,unblocked,2024-07-23 03:58:08.755483,03:58:08.755483,iOS,biometric,24,9,stocks,7415.36,,45,457.5,30-50,7
1734,1ebc34d8-a6e0-4354-87e8-de44a2e017a6,Male,48,Other,06124,GA,atm_withdrawal,9252.72,18459.57,approve,blocked,2024-08-04 00:56:19.548053,00:56:19.548053,Android,two_factor,7,9,,,,28,214.18,30-50,8
1735,50ddc211-c25e-40b7-a07b-741fbf0211b1,Male,26,Asian,57694,LA,transfer_out,15466.34,22256.8,approve,unblocked,2024-10-04 20:56:46.169082,20:56:46.169082,Android,biometric,43,0,,,checking,10,76.75,18-30,10
1736,2536c590-8e65-4ba9-83e3-acb68f91b3a5,Non-binary,39,Mixed,80521,WV,transfer_in,11186.01,48244.66,approve,blocked,2024-08-11 10:44:52.934851,10:44:52.934851,Android,two_factor,43,9,,,savings,66,129.9,30-50,8
1737,9bbaed92-419a-4c3a-9448-507f19a61831,Non-binary,54,Asian,24349,GA,transfer_in,1515.81,26148.65,approve,unblocked,2024-07-31 05:42:27.496276,05:42:27.496276,Web,two_factor,39,7,,,checking,90,164.48,50-65,7
1738,9f64b029-4342-4280-8082-2493d43c6fcc,Non-binary,56,Asian,83716,UT,bill_payment,1468.39,44829.43,approve,blocked,2024-08-22 02:19:04.858935,02:19:04.858935,iOS,biometric,9,9,,,,74,30.46,50-65,8
